,Email_Clicks,App_Clicks,SM_Clicks,SM_interactions
35,-0.877635796688238,-0.5703888315725932,-0.3829112933700992,0.40937800259200063
36,0.30594509205313936,-0.5703888315725932,2.035622697185419,-0.7855306273678678
37,-0.5394698284764159,-0.5703888315725932,-0.5999592155994405,0.4443527803998952
38,-0.9621772887411935,-0.5703888315725932,-0.8790208298943081,0.8785826100681932
39,-0.6662820665558491,-0.5119668069831795,-0.7860002917960189,1.2038940602752264
40,-1.0889895268206267,0.8609507708680423,-0.6929797536977297,-0.74333380796238
41,2.461753139403505,-0.424333770099059,1.353472084464632,-0.8312923571906113
42,0.1368621079472283,1.1822719061098177,-0.6929797536977297,-0.9056975593095644
43,0.5595695682120059,-0.5703888315725932,1.1364241622352906,-0.9253054254787404
44,-1.0889895268206267,2.9057216314975216,-0.9100276759270711,-0.6975720781396363
45,-1.046718780794149,1.1822719061098177,-0.9100276759270711,-0.9027164722424285
46,-0.32811609834402705,-0.5703888315725932,-0.6309660616322036,1.014116577811153
47,-0.9621772887411935,-0.5411778192778863,-0.6929797536977297,0.8478186605067554
48,-1.0044480347676712,2.058602274951023,-0.8790208298943081,-0.8576307865328857
49,-0.2858453523175493,-0.45354478239376583,-0.9100276759270711,1.0646107405888483
50,0.3904865841060949,-0.39512275780435213,1.0123967781042384,-0.768227804152627
51,1.3204429966886055,-0.45354478239376583,2.0666295432181823,-0.7562111109584574
52,1.5317967268209944,-0.45354478239376583,2.1906569273492345,-0.770532847106562
53,-0.32811609834402705,-0.5411778192778863,-0.6929797536977297,0.6443033894072414
54,-0.4971990824499381,-0.424333770099059,-0.47593183146838836,1.415861238314198
55,-0.8353650506617601,-0.45354478239376583,-0.9410345219598342,0.8011041001190229
56,-0.9199065427147157,-0.5119668069831795,-0.5069386775011514,0.7956334044092453
57,-0.5817405745028936,-0.5703888315725932,-0.5689523695666775,0.2636409061843118
58,-0.7930943046352824,-0.5411778192778863,-0.47593183146838836,0.4817549482088063
59,2.2503994092711164,-0.5703888315725932,1.384478930497395,-0.8162945769293056
60,-0.4126575903969826,1.9417582257721957,-0.3829112933700992,-0.9320359886518389
61,-0.9621772887411935,-0.5703888315725932,-0.7239865997304928,1.12343446325892
62,0.8131940443708725,-0.39512275780435213,1.7875679289233146,-0.7764950212408341
63,-0.5394698284764159,0.6272626725103876,-0.28989075527181,-0.84263300627158
64,-0.9199065427147157,-0.5411778192778863,-0.3829112933700992,1.0434360942205634
65,0.1368621079472283,2.204657336424557,-0.7860002917960189,-0.8786830858540892
66,-0.4126575903969826,1.1238498815204039,-0.5379455235339144,-0.9056975593095644
67,-0.6240113205293714,-0.45354478239376583,-0.6309660616322036,1.1979317619784098
68,-1.0889895268206267,-0.5119668069831795,-0.4449249854356253,1.2258991901614182
69,-0.45492833642346037,1.3575379798780587,-0.6929797536977297,-0.8936808661153948
70,-0.37038684437050484,-0.45354478239376583,-0.7860002917960189,1.032863834178421
71,-1.0044480347676712,-0.4827557946884727,-0.9410345219598342,0.8025484091085063
72,-0.877635796688238,-0.424333770099059,-0.6929797536977297,0.8193598780617966
73,1.4895259807945167,-0.39512275780435213,2.0666295432181823,-0.7764950212408341
74,0.897735536423828,-0.45354478239376583,1.1984378543008167,-0.7351588116372539
75,-0.03222087615868274,2.9057216314975216,-0.6929797536977297,-0.9200192954576693
76,1.7008797109269054,-0.424333770099059,0.9193762400059491,-0.9200192954576693
77,0.22140360000018383,2.2338683487192643,-0.3519044473373361,-0.8493635694446787
78,-0.7508235586088047,-0.5119668069831795,-0.5689523695666775,0.7875506288472005
79,-0.5817405745028936,0.7148957093945081,-0.6929797536977297,-0.8260062271695402
80,1.0668185205297391,-0.45354478239376583,1.1984378543008167,-0.9320359886518389
81,-0.32811609834402705,-0.424333770099059,-0.8790208298943081,1.3429928142728977
82,-0.11676236821163827,1.8249141765933683,-0.47593183146838836,-0.8989669961364659
83,-0.4971990824499381,-0.5703888315725932,-0.9100276759270711,1.431904194066118
84,-0.37038684437050484,-0.5411778192778863,-0.3519044473373361,0.8777221244288299
85,2.461753139403505,-0.3659117455096453,1.5395131606612102,-0.8629169165539569
86,-0.7930943046352824,-0.5119668069831795,-0.7549934457632559,0.8186216153069706
87,0.09459136192075054,2.029391262656316,-0.5999592155994405,-0.7095887713338062
88,0.6863818062914392,-0.4827557946884727,0.7023283177766078,-0.7418893748103527
89,0.30594509205313936,-0.45354478239376583,0.7333351638093708,-0.8306163130774104
90,-1.0044480347676712,-0.4827557946884727,-0.8790208298943081,0.6277989573522834
91,-0.8353650506617601,-0.4827557946884727,-0.5999592155994405,1.0431593077687757
92,0.26367434602666157,-0.3659117455096453,1.9736090051198931,-0.9200192954576693
93,-1.0044480347676712,-0.5119668069831795,-0.7860002917960189,1.1770641525084573
94,-0.7508235586088047,-0.4827557946884727,-0.5379455235339144,0.5466330657762312
95,0.17913285397370607,-0.4827557946884727,1.1364241622352906,-0.8839692158751601
96,-0.7085528125823269,1.1530608938151108,-0.5999592155994405,-0.7216054645279758
97,-0.7085528125823269,-0.424333770099059,-0.3519044473373361,0.5221383272473977
98,2.5462946314564605,-0.45354478239376583,1.2604515463663428,-0.7539060680045223
99,-0.9199065427147157,-0.5119668069831795,-0.7239865997304928,0.8798424775315143
100,-0.37038684437050484,-0.5703888315725932,-0.5999592155994405,0.735180807060984
101,0.5172988221855281,-0.4827557946884727,0.7333351638093708,-0.8485951804058521
102,-0.8353650506617601,-0.4827557946884727,-0.4449249854356253,0.04291503263263826
103,-0.7930943046352824,-0.4827557946884727,-0.848013983861545,0.8372465246271572
104,-0.5394698284764159,-0.5703888315725932,-0.41391813940286226,0.5953760068286552
105,0.09459136192075054,0.6564736848050944,-0.5999592155994405,-0.8312923571906113
106,-0.4126575903969826,-0.5703888315725932,-0.7860002917960189,1.1245717353500708
107,-0.4126575903969826,-0.5119668069831795,-0.5999592155994405,0.8642609980826327
108,0.4327573301325726,2.876510619202815,-0.7239865997304928,-0.7749583673257255
109,1.1090892665562169,-0.39512275780435213,1.2604515463663428,-0.807258970802272
110,-0.4126575903969826,1.2114829184045246,-0.41391813940286226,-0.807258970802272
111,-0.45492833642346037,-0.5411778192778863,-0.41391813940286226,0.5587421038960262
112,-0.0744916221851605,-0.5411778192778863,1.5705200066939733,-0.7764950212408341
113,0.22140360000018383,-0.45354478239376583,0.6403146257110816,-0.8523446565118147
114,-0.7085528125823269,-0.5703888315725932,-0.848013983861545,0.8463742273547279
115,1.7854212029798608,-0.424333770099059,1.2604515463663428,-0.8719525226809904
116,-0.15903311423811603,1.0070058323415765,-0.32089760130457307,-0.807258970802272
117,0.010049869867795018,3.0225656806763492,-0.5999592155994405,-0.8643613497059843
118,-0.7085528125823269,-0.5703888315725932,-0.6619729076649666,1.0711566139106963
119,-0.11676236821163827,-0.5411778192778863,1.6015268527267363,-0.9613555050612493
120,-1.0889895268206267,-0.5703888315725932,-0.6309660616322036,0.5940539207237093
121,0.17913285397370607,2.993354668381642,-0.817007137828782,-0.8260062271695402
122,-0.24357460629107155,1.3575379798780587,-0.3519044473373361,-0.7869750605198952
123,0.4750280761590504,-0.3659117455096453,0.6093077796783185,-0.7899561475870313
124,-0.4126575903969826,1.3575379798780587,-0.3829112933700992,-0.8673424367731203
125,0.5595695682120059,-0.3659117455096453,2.035622697185419,-0.8553257435789506
126,-0.4971990824499381,1.6204370905304204,-0.5069386775011514,-0.8012967966679999
127,1.8699626950328165,-0.5119668069831795,1.7875679289233146,-0.7764950212408341
128,-0.7930943046352824,-0.5119668069831795,-0.5379455235339144,0.4699228207033432
129,-0.7085528125823269,-0.45354478239376583,-0.7860002917960189,1.1941824100349916
130,-1.046718780794149,-0.5411778192778863,-0.5999592155994405,0.6100046557125481
131,2.0813164251652054,-0.5119668069831795,1.384478930497395,-0.7539060680045223
132,-0.6240113205293714,2.438345434782212,-0.7860002917960189,-0.8306163130774104
133,-0.0744916221851605,-0.5119668069831795,2.1286432352837084,-0.8989669961364659
134,-0.5817405745028936,-0.4827557946884727,-0.9410345219598342,1.787794903983338
135,0.897735536423828,-0.5411778192778863,0.7643420098421339,-0.8479191362926511
136,2.123587171191683,-0.5411778192778863,1.2604515463663428,-0.804277883735136
137,-0.6240113205293714,-0.4827557946884727,-0.6619729076649666,0.8269510510368027
138,-0.2858453523175493,2.029391262656316,-0.32089760130457307,-0.9320359886518389
139,-0.5817405745028936,-0.4827557946884727,-0.47593183146838836,0.9491461153181028
140,-0.45492833642346037,-0.5703888315725932,-0.9410345219598342,1.695318613772862
141,-0.4971990824499381,-0.4827557946884727,-0.5689523695666775,1.051733313430227
142,-0.9621772887411935,-0.5411778192778863,-0.4449249854356253,1.0607389174358042
143,-0.4971990824499381,-0.424333770099059,-0.6929797536977297,0.918013034379252
144,-0.5817405745028936,1.2406939306992313,-0.848013983861545,-0.9086786463767006
145,0.7286525523179169,-0.5703888315725932,1.2604515463663428,-0.8599358294868208
146,-0.8353650506617601,1.2114829184045246,-0.7239865997304928,-0.8629169165539569
147,0.26367434602666157,-0.39512275780435213,0.7023283177766078,-0.8125451008233432
148,-0.32811609834402705,3.1101987175604697,-0.6929797536977297,-0.8846452599883611
149,-0.4126575903969826,-0.5703888315725932,-0.7549934457632559,1.6172561563110275
150,-0.37038684437050484,-0.45354478239376583,-0.41391813940286226,1.392504020201604
151,-0.11676236821163827,-0.3659117455096453,1.5395131606612102,-0.807258970802272
152,-0.45492833642346037,-0.5703888315725932,-0.7860002917960189,0.06830050724737975
153,-0.7085528125823269,-0.5411778192778863,-0.6929797536977297,1.2430175718504965
154,1.9122334410592943,-0.5703888315725932,1.7875679289233146,-0.8869503029422963
155,0.4327573301325726,2.701244545434574,-0.7239865997304928,-0.8726285667941914
156,-0.2858453523175493,-0.424333770099059,-0.817007137828782,1.262440748168422
157,2.4194823933770273,-0.45354478239376583,1.5705200066939733,-0.896661953182531
158,-0.24357460629107155,2.3799234101927986,-0.7860002917960189,-0.9027164722424285
159,0.3904865841060949,-0.424333770099059,2.2216637733819975,-0.9440526818460085
160,1.61633821887395,-0.39512275780435213,1.2914583923991059,-0.9080026022634996
161,-0.32811609834402705,-0.424333770099059,-0.47593183146838836,0.9132807255868443
162,-0.6240113205293714,0.7733177339839218,-0.6929797536977297,-0.7846700175659601
163,-0.37038684437050484,-0.5119668069831795,-0.6309660616322036,0.8885712950853039
164,-0.5394698284764159,-0.5703888315725932,-0.4449249854356253,1.5517019946304016
165,-1.046718780794149,-0.4827557946884727,-0.817007137828782,1.6358188469895891
166,-0.877635796688238,2.613611508550453,-0.41391813940286226,-0.7779394543928616
167,-0.6662820665558491,2.3799234101927986,-0.9100276759270711,-0.8335974001445464
168,-0.37038684437050484,-0.4827557946884727,-0.5379455235339144,1.0453718816345412
169,0.4327573301325726,2.993354668381642,-0.817007137828782,-0.7726533243717905
170,2.292670155297594,-0.45354478239376583,1.911595313054367,-0.7832255844139328
171,-0.7508235586088047,-0.45354478239376583,-0.7860002917960189,1.1918773670810563
172,1.9122334410592943,-0.45354478239376583,1.9736090051198931,-0.7802444973467967
173,0.9400062824503057,-0.45354478239376583,1.5085063146284472,-0.7591921980255935
174,2.0813164251652054,-0.5411778192778863,1.9736090051198931,-0.7779394543928616
175,-0.2858453523175493,-0.5411778192778863,-0.9100276759270711,1.126969123229631
176,-0.37038684437050484,-0.4827557946884727,-0.7549934457632559,0.7000535559220075
177,-0.5817405745028936,-0.5119668069831795,-0.7860002917960189,1.324153212980004
178,2.5462946314564605,-0.5703888315725932,1.1674310082680537,-0.7471755048314237
179,2.3772116473505496,-0.5703888315725932,2.004615851152656,-0.8869503029422963
180,-0.24357460629107155,1.299115955288645,-0.28989075527181,-0.7719772802585895
181,-0.2858453523175493,-0.5411778192778863,-0.7549934457632559,0.7776545370808036
182,-0.9199065427147157,-0.424333770099059,-0.7549934457632559,0.5203869813595822
183,-1.0889895268206267,-0.5411778192778863,-0.817007137828782,1.1599758971033793
184,-0.4126575903969826,-0.5411778192778863,-0.7549934457632559,1.365027946280546
185,-1.0889895268206267,-0.5703888315725932,-0.5689523695666775,1.2283887988040598
186,2.123587171191683,-0.424333770099059,0.9503830860387121,-0.9493388118670797
187,-0.7085528125823269,-0.424333770099059,-0.3519044473373361,0.9469332931272487
188,-0.7085528125823269,-0.5411778192778863,-0.7860002917960189,0.8133975797649802
189,2.165857917218161,-0.45354478239376583,2.1596500813164714,-0.768227804152627
190,2.123587171191683,-0.3659117455096453,2.1286432352837084,-0.804277883735136
191,-0.11676236821163827,-0.5703888315725932,1.0434036241370015,-0.9086786463767006
192,-0.8353650506617601,-0.45354478239376583,-0.5999592155994405,1.2018958058945353
193,1.1090892665562169,-0.5411778192778863,1.0434036241370015,-0.9440526818460085
194,0.30594509205313936,-0.5703888315725932,0.7333351638093708,-0.6938226020336739
195,0.30594509205313936,0.6856846970998013,-0.817007137828782,-0.6975720781396363
196,-1.0044480347676712,-0.5411778192778863,-0.5069386775011514,0.9963524024554181
197,-0.2858453523175493,-0.45354478239376583,-0.6309660616322036,0.27900794198557466
198,-0.7508235586088047,0.5980516602156807,-0.3829112933700992,-0.7802444973467967
199,-0.15903311423811603,1.6204370905304204,-0.7549934457632559,-0.8283112701234753
200,-0.9199065427147157,2.438345434782212,-0.5379455235339144,-0.8230251401024042
201,1.743150456953383,-0.5119668069831795,0.6403146257110816,-0.8553257435789506
202,0.26367434602666157,1.6204370905304204,-0.5379455235339144,-0.896661953182531
203,-0.32811609834402705,-0.424333770099059,-0.848013983861545,1.6210979773426153
204,1.9122334410592943,-0.424333770099059,1.2914583923991059,-0.8959859090693297
205,0.17913285397370607,-0.4827557946884727,1.1674310082680537,-0.8532052663137222
206,-0.5817405745028936,-0.4827557946884727,-0.5379455235339144,0.5384881957351056
207,-0.2858453523175493,1.4451710167621792,-0.28989075527181,-0.7479438938702501
208,-0.32811609834402705,-0.5411778192778863,-0.7549934457632559,0.2727688572369707
209,-0.4126575903969826,-0.4827557946884727,-0.848013983861545,1.759243776612754
210,-0.4971990824499381,-0.5411778192778863,-0.5689523695666775,1.7231013521046197
211,-0.877635796688238,-0.5411778192778863,-0.7860002917960189,1.582650509880546
212,-0.8353650506617601,-0.424333770099059,-0.47593183146838836,0.968200284421159
213,1.5317967268209944,-0.4827557946884727,1.7565610828905516,-0.8192756639964417
214,-1.0044480347676712,-0.5703888315725932,-0.3829112933700992,1.1457163795968994
215,-0.4126575903969826,-0.45354478239376583,-0.3829112933700992,0.29296042259372224
216,-0.877635796688238,-0.424333770099059,-0.848013983861545,0.874464126747362
217,-0.4971990824499381,2.5844004962557463,-0.6619729076649666,-0.7696722373046544
218,2.5040238854299828,-0.4827557946884727,1.1674310082680537,-0.8148501437772783
219,-0.0744916221851605,0.8901617831627492,-0.8790208298943081,-0.8373468762505089
220,-1.046718780794149,-0.424333770099059,-0.5069386775011514,0.9146326896507023
221,1.1513600125826946,-0.3659117455096453,0.857362547940423,-0.9230003825248052
222,2.5040238854299828,-0.424333770099059,1.880588467021604,-0.8786830858540892
223,-0.6240113205293714,-0.424333770099059,-0.9100276759270711,0.6543219523832643
224,-0.8353650506617601,-0.4827557946884727,-0.47593183146838836,1.0825894837547458
225,-0.03222087615868274,1.4159600044674725,-0.32089760130457307,-0.6832503419915318
226,0.6018403142384836,-0.45354478239376583,1.2914583923991059,-0.8019728407812009
227,1.447255234768039,-0.5411778192778863,2.035622697185419,-0.8719525226809904
228,-0.4971990824499381,-0.5119668069831795,-0.6929797536977297,1.429230143897314
229,-0.5817405745028936,-0.45354478239376583,-0.41391813940286226,0.9537562012259727
230,1.954504187085772,-0.4827557946884727,1.2914583923991059,-0.8005284076291735
231,1.0668185205297391,-0.39512275780435213,2.1596500813164714,-0.8696474797270555
232,1.5740674728474722,-0.3659117455096453,1.1674310082680537,-0.8696474797270555
233,0.897735536423828,-0.424333770099059,1.1674310082680537,-0.9853888914495886
234,-0.2858453523175493,-0.45354478239376583,-0.5999592155994405,0.8271356167255092
235,-0.4126575903969826,-0.5411778192778863,-0.47593183146838836,0.8577148764356964
236,-0.2858453523175493,2.321501385603385,-0.47593183146838836,-0.7832255844139328
237,-0.877635796688238,-0.5703888315725932,-0.3519044473373361,0.5381811588367734
238,-0.32811609834402705,-0.5411778192778863,-0.5999592155994405,0.5680844985963037
239,-0.37038684437050484,2.496767459371626,-0.6929797536977297,-0.7839939734527591
240,-0.6662820665558491,-0.5411778192778863,-0.5999592155994405,1.2586913962250035
241,-0.7085528125823269,1.2699049429939382,-0.7239865997304928,-0.9440526818460085
242,-0.6662820665558491,-0.5703888315725932,-0.5379455235339144,1.0716182143762787
243,-0.4126575903969826,-0.4827557946884727,-0.7239865997304928,1.01374744643374
244,0.1368621079472283,1.678859115119834,-0.6619729076649666,-0.8192756639964417
245,0.3482158380796171,1.5912260782357135,-0.9410345219598342,-0.8576307865328857
246,-0.8353650506617601,-0.5703888315725932,-0.7239865997304928,1.078440874149914
247,0.09459136192075054,0.5688406479209739,-0.9100276759270711,-0.7486199379834512
248,-0.6662820665558491,-0.5703888315725932,-0.9100276759270711,0.6730690845879882
249,0.4327573301325726,2.2338683487192643,-0.6619729076649666,-0.8726285667941914
250,-0.4126575903969826,-0.4827557946884727,-0.6619729076649666,0.5197409393678375
251,1.23590150463565,-0.5411778192778863,2.0666295432181823,-0.8553257435789506
252,2.334940901324072,-0.45354478239376583,0.7333351638093708,-0.935017075718975
253,-0.877635796688238,-0.5411778192778863,-0.8790208298943081,0.7408359442969239
254,-0.7085528125823269,-0.5703888315725932,-0.7549934457632559,0.9425077729080852
255,-0.5817405745028936,2.2338683487192643,-0.9410345219598342,-0.8613802626388484
256,-0.4126575903969826,-0.424333770099059,-0.6619729076649666,0.588460753804306
257,-0.5817405745028936,1.1822719061098177,-0.5689523695666775,-0.8906997790482588
258,-0.5394698284764159,-0.45354478239376583,-0.7860002917960189,1.3951780703704078
259,1.0245477745032612,-0.3659117455096453,1.2914583923991059,-0.896661953182531
260,-0.7085528125823269,-0.45354478239376583,-0.3519044473373361,0.7434178978651907
261,-0.5394698284764159,-0.424333770099059,-0.5689523695666775,0.9030153782804903
262,-0.37038684437050484,-0.5411778192778863,-0.6929797536977297,0.9453042942865149
263,0.897735536423828,-0.5119668069831795,1.911595313054367,-0.9230003825248052
264,0.4750280761590504,-0.3659117455096453,0.6093077796783185,-0.7178559884220133
265,0.052320615894272775,2.876510619202815,-0.41391813940286226,-0.7960106666469288
266,2.123587171191683,-0.424333770099059,0.6403146257110816,-0.7779394543928616
267,-0.9199065427147157,-0.5411778192778863,-0.47593183146838836,0.36217171545468535
268,0.17913285397370607,-0.45354478239376583,1.2914583923991059,-0.806582926689071
269,0.6863818062914392,-0.45354478239376583,1.353472084464632,-0.7922611905409663
270,1.0245477745032612,-0.39512275780435213,2.1286432352837084,-0.8185996198832407
271,-0.24357460629107155,0.7441067216892149,-0.6929797536977297,-0.7749583673257255
272,2.5040238854299828,-0.5703888315725932,1.4774994685956842,-0.804277883735136
273,0.6441110602649615,-0.5119668069831795,1.6015268527267363,-0.8509002233597872
274,-0.7930943046352824,-0.5411778192778863,-0.9100276759270711,0.5052968561726511
275,-0.2858453523175493,-0.424333770099059,-0.41391813940286226,1.3157937751287159
276,0.1368621079472283,2.7888775823186944,-0.41391813940286226,-0.6832503419915318
277,1.9122334410592943,-0.424333770099059,2.004615851152656,-0.840327963317645
278,-0.45492833642346037,2.7304555577292806,-0.5069386775011514,-0.8456140933387161
279,-0.37038684437050484,2.9057216314975216,-0.6929797536977297,-0.8245617940175128
280,-0.37038684437050484,1.678859115119834,-0.9410345219598342,-0.8306163130774104
281,0.4327573301325726,1.0946388692256972,-0.3519044473373361,-0.8230251401024042
282,-0.37038684437050484,-0.5119668069831795,-0.5379455235339144,1.1663996717032339
283,2.0813164251652054,-0.424333770099059,1.353472084464632,-0.8726285667941914
284,-0.4126575903969826,-0.45354478239376583,-0.8790208298943081,-0.19923239578019566
285,-0.45492833642346037,-0.424333770099059,-0.817007137828782,1.445365320412315
286,-0.5394698284764159,-0.5411778192778863,-0.5999592155994405,1.2617647040552207
287,-1.0889895268206267,-0.45354478239376583,-0.8790208298943081,0.26161277384470855
288,-1.0889895268206267,-0.5411778192778863,-0.7860002917960189,1.0296980572600345
289,-0.32811609834402705,-0.5411778192778863,-0.5999592155994405,0.8089721837083609
290,2.461753139403505,-0.3659117455096453,1.1674310082680537,-0.806582926689071
291,-0.6240113205293714,-0.45354478239376583,-0.47593183146838836,1.4225918014872965
292,1.3627137427150833,-0.5703888315725932,1.1054173162025276,-0.8643613497059843
293,0.8131940443708725,-0.45354478239376583,1.5395131606612102,-0.8479191362926511
294,-0.9199065427147157,-0.5703888315725932,-0.848013983861545,0.8481879160467125
295,-0.45492833642346037,-0.5703888315725932,-0.6619729076649666,0.5715271861290223
296,-0.9199065427147157,-0.5703888315725932,-0.5379455235339144,1.504987310080125
297,-0.5817405745028936,-0.45354478239376583,-0.5379455235339144,0.6997767694702198
298,-0.5817405745028936,-0.5703888315725932,-0.817007137828782,1.0134706599819523
299,1.0668185205297391,-0.5703888315725932,1.849581620988841,-0.9012720390904009
300,-0.37038684437050484,-0.45354478239376583,-0.7860002917960189,0.8559936568318814
301,-0.5817405745028936,-0.5119668069831795,-0.6309660616322036,0.9650969744694855
302,1.0668185205297391,-0.39512275780435213,1.0123967781042384,-0.8238857499043117
303,-0.8353650506617601,-0.5411778192778863,-0.5689523695666775,1.1009376066231449
304,-0.03222087615868274,-0.45354478239376583,1.1364241622352906,-0.7899561475870313
305,-0.15903311423811603,2.204657336424557,-0.3829112933700992,-0.8245617940175128
306,0.4327573301325726,-0.45354478239376583,1.7565610828905516,-0.8673424367731203
307,-0.4126575903969826,-0.5119668069831795,-0.3829112933700992,1.4527719276986144
308,-0.45492833642346037,-0.5411778192778863,-0.4449249854356253,1.044234485380846
309,-0.6662820665558491,-0.5703888315725932,-0.5689523695666775,0.7403445900349735
310,-0.9621772887411935,1.1530608938151108,-0.9410345219598342,-0.8200440530352681
311,-0.37038684437050484,-0.5411778192778863,-0.7239865997304928,1.0736462225533376
312,-0.8353650506617601,-0.45354478239376583,-0.41391813940286226,0.4775141178408935
313,1.3204429966886055,-0.45354478239376583,1.94260215908713,-0.768227804152627
314,-1.0889895268206267,-0.424333770099059,-0.7549934457632559,1.7132051361756782
315,-0.4971990824499381,-0.4827557946884727,-0.9100276759270711,-0.06704877064432924
316,2.5040238854299828,-0.5703888315725932,2.004615851152656,-0.8245617940175128
317,2.0390456791387277,-0.424333770099059,1.0123967781042384,-0.7058392952278435
318,2.5462946314564605,-0.4827557946884727,0.7333351638093708,-0.806582926689071
319,-0.32811609834402705,-0.5119668069831795,-0.47593183146838836,0.7940044055685115
320,0.26367434602666157,-0.5411778192778863,0.7333351638093708,-0.8335974001445464
321,-0.7085528125823269,2.1754463241298505,-0.32089760130457307,-0.9230003825248052
322,-0.37038684437050484,2.7596665700239873,-0.5069386775011514,-0.8989669961364659
323,1.4895259807945167,-0.3659117455096453,1.446492622562921,-0.935017075718975
324,-0.32811609834402705,2.058602274951023,-0.28989075527181,-0.7629416741315559
325,-0.9199065427147157,-0.45354478239376583,-0.9410345219598342,1.5391938230117372
326,-0.7930943046352824,-0.5703888315725932,-0.848013983861545,0.09974050092201873
327,-0.5394698284764159,-0.5119668069831795,-0.9410345219598342,1.3413636912696196
328,-0.6662820665558491,-0.424333770099059,-0.3829112933700992,0.023214821537837143
329,-0.45492833642346037,2.7888775823186944,-0.4449249854356253,-0.6832503419915318
330,-0.4126575903969826,-0.5411778192778863,-0.5379455235339144,1.0117193140941367
331,2.2081286632446386,-0.5119668069831795,1.6635405447922624,-0.84263300627158
332,-0.7085528125823269,-0.5119668069831795,-0.817007137828782,1.62619954167498
333,0.09459136192075054,1.2406939306992313,-0.6929797536977297,-0.7336221577221455
334,-0.45492833642346037,-0.5411778192778863,-0.41391813940286226,0.593654663062296
335,1.6586089649004276,-0.3659117455096453,1.6635405447922624,-0.843309050384781
336,-1.046718780794149,1.4451710167621792,-0.41391813940286226,-0.843309050384781
337,-0.03222087615868274,-0.424333770099059,1.0123967781042384,-0.8936808661153948
338,-0.877635796688238,-0.424333770099059,-0.5689523695666775,0.4280329140336436
339,0.010049869867795018,-0.424333770099059,1.5705200066939733,-0.8599358294868208
340,0.22140360000018383,2.672033533139867,-0.4449249854356253,-0.935017075718975
341,-0.45492833642346037,-0.45354478239376583,-0.848013983861545,1.1882201117381752
342,-0.8353650506617601,-0.424333770099059,-0.5689523695666775,0.6708263844382222
343,1.9122334410592943,-0.39512275780435213,2.035622697185419,-0.9086786463767006
344,-0.9621772887411935,-0.5703888315725932,-0.7239865997304928,1.1655389377387821
345,-0.9621772887411935,-0.424333770099059,-0.3829112933700992,1.4200098479190297
346,-0.6240113205293714,-0.5703888315725932,-0.5379455235339144,1.3137655186265684
